CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
2557,0.87617034,109271.30290,Strong Democrat,Very good,Very good,Very good,Good,Good,Moderately,Rarely,Moderate,6,Yes,No,No,No,Yes,No,Yes,No,No,No,Sometimes,Fairly often,Very often,Never,Never,Never,Sometimes,Not at all satisfied,Worse,Average,Somewhat agree,Somewhat worse,Pretty happy,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,,,No,No,,No,No,,No,No,,,Yes,,,Yes,No,Yes,No,No,Often,None,No,Yes,Yes,"Yes, I use paid leave",No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Strongly agree,23JUN20:06:58:29,23JUN20:07:09:32,11,Web Interview,English,Smartphone,Female,60+,65-74,BA or above,Married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$150,000 or more",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",65 or older,Hotspot
2558,1.25842567,156944.15470,Moderate Republican,Good,Good,Good,Good,Good,Completely,Rarely,None,4,No,No,No,Yes,No,Yes,No,Yes,No,No,Fairly often,Fairly often,Sometimes,Almost never,Sometimes,Often,Often,More or less satisfied,Stayed the same,Above average,Somewhat agree,Much better,Pretty happy,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,,No,,,No,Yes,,,,,,,,,Yes,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,Provider decided,,,,Yes,Yes,Yes,Yes,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,23JUN20:14:31:53,23JUN20:14:44:19,13,Web Interview,English,Smartphone,Female,60+,65-74,Some college,Divorced,Not working - looking for work,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$10,000 to under $20,000",Some college,"Less than $50,000",Not employed,Not married,Hispanic,65 or older,Not Hotspot
2560,1.17908194,147048.82660,Strong Republican,Very good,Very good,Good,Good,SKIPPED ON WEB,Completely,Rarely,Moderate,3,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Almost never,Very often,Sometimes,Never,Rarely,Never,Sometimes,Satisfied,Better,Below average,Somewhat agree,About the same,Pretty happy,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,,,,Yes,,,,,No,Yes,,,,,,Yes,Yes,Yes,No,Yes,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,26JUN20:21:59:50,26JUN20:22:11:27,12,Web Interview,English,Desktop,Female,60+,75+,HS graduate or equivalent,Widowed,Not working - retired,Midwest,East North Central,Non-Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,"Have cellphone, but mostly use landline",1,0,0,0,0,1,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,Not Hotspot
2561,0.16015751,19973.992270,Lean Democrat,Very good,Very good,Very good,Good,Good,Completely,Rarely,Mild,2,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Fairly often,Fairly often,Fairly often,Sometimes,Rarely,Rarely,Rarely,More or less satisfied,Better,Below average,Somewhat agree,About the same,Very happy,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,,,,,No,,Yes,,Yes,,Yes,,,,,Yes,No,Yes,No,No,Occasionally,Only a few,No,No,Yes,"Yes, I use paid leave",Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUN20:18:20:57,22JUN20:18:29:46,9,Web Interview,English,Smartphone,Female,30-44,25-34,BA or above,Married,Working - as a paid employee,Midwest,West North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,Not Hotspot
2562,0.64793715,80807.274310,Strong Democrat,Very good,Good,Good,Good,Good,Completely,Sometimes,Mild,4,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Never,Fairly often,Very often,Never,Never,Never,Never,More or less satisfied,Stayed the same,Above average,Strongly agree,Much better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,Rarely,Only a few,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,,,,,,,Provider decided,Provider decided,,Yes,No,No,No,No,No,No,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,22JUN20:21:37:41,22JUN20:21:46:39,9,Web Interview,English,Smartphone,Male,45-59,45-54,BA or above,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,3,0,0,1,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,Hispanic,40 to 59,Not Hotspot
2563,0.72150571,89982.353150,Moderate Republican,Good,Good,Very good,Poor,Poor,Completely,Sometimes,Mild,1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Often,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,Somewhat better,Not too happy,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,,No,,,,No,No,Yes,No,,Yes,,No,,Yes,Yes,No,Yes,No,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,I decided,,,,,,,,,,,,Yes,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Agree,22JUN20:19:55:42,22JUN20:20:05:51,10,Web Interview,English,Smartphone,Male,45-59,45-54,Some college,Divorced,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$75,000 to under $100,000",Some college,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",40 to 59,Not Hotspot
2564,2.29204928,285852.19220,Lean Democrat,Excellent,Excellent,Very good,Very good,Very good,Mostly,Rarely,Mild,8,No,No,No,No,Yes,No,Yes,No,No,No,Sometimes,Never,Never,Almost never,Rarely,Rarely,Rarely,Satisfied,Stayed the same,Average,SKIPPED ON WEB,Somewhat better,Pretty happy,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,,No,No,,No,,,,,,,,,,No,No,No,No,No,Occasionally,Only a few,No,Yes,Yes,"Yes, I receive partial pay",No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,Both,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Agree,Agree,Neither agree nor disagree,Agree,22JUN20:21:30:18,22JUN20:21:34:57,5,Web Interview,English,Smartphone,Male,45-59,45-54,No HS diploma,Married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,"Have a landline, but mostly use cellphone",6,0,2,1,1,7,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,Hotspot
2565,0.37919655,47291.375790,Moderate Republican,Very good,Very good,Very good,Very good,Very good,Completely,Never,Mild,1,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Almost never,Fairly often,Fairly often,Almost never,Never,Rarely,Never,More or less satisfied,Better,Above average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Occasionally,Some,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,Yes,Yes,No,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,05JUL20:11:30:54,05JUL20:11:42:28,12,Web Interview,English,Smartphone,Male,60+,55-64,BA or above,Married,Working - as a paid employee,West,Mountain,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,5,0,0,0,0,5,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",60 to 64,Not Hotspot
2566,0.16339072,20377.220900,Lean Democrat,Excellent,Excellent,Very good,Very good,Very good,Completely,Sometimes,Moderate,0 - No pain,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Almost never,Fairly often,Fairly often,Almost never,Never,Sometimes,Rarely,More or less satisfied,Stayed the same,Below average,Somewhat agree,About the same,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,,,Yes,No,Yes,Yes,Yes,No,,,Yes,,,,,No,Yes,Yes,No,No,Occasionally,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,23JUN20:13:01:00,23JUN20:19:02:28,10,Web Interview,English,Smartphone,Female,30-44,25-34,BA or above,Married,Not working - other,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,4,0,2,0,0,2,"$10,000 to under $20,000",Bachelors degree or more,"Less than $50,000",Not employed,Married/co-habitating,Other,30 to 39,Not Hotspot
2567,1.27478556,158984.47310,Moderate Democrat,Poor,Poor,Poor,Poor,Poor,Not at all,Always,Severe,5,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Sometimes,Sometimes,Never,Very often,Rarely,Often,Very often,Not at all satisfied,Stayed the same,Average,Somewhat agree,Somewhat better,Pretty happy,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,,,Yes,No,Yes,,,No,,,,,,,No,No,No,No,Yes,Often,Many,Yes,Yes,No,"No, I receive no pay",Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Provider decided,,,,,,,,,Yes,No,No,Yes,Yes,Yes,Yes,DON'T KNOW,Agree,Agree,Agree,24JUN20:00:16:39,01JUL20:19:32:54,22,Phone interview,English,Phone interview (not online),Male,45-59,45-54,Some college,Married,Working - self-employed,South,East South Central,Non-Metro Area,Non-internet household,Rented for cash,A building with 2 or more apartments,"Have a landline, but mostly use cellphone",6,0,0,0,0,2,"$10,000 to under $20,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"African American, non-Hispanic",40 to 59,Not Hotspot
2569,0.36851138,45958.779090,Moderate Republican,Excellent,Excellent,Excellent,Excellent,Excellent,Completely,Never,Moderate,0 - No pain,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Fairly often,Sometimes,Sometimes,Fairly often,Very often,Sometimes,Very often,More or less satisfied,Better,Average,Neither agree nor disagree,About the same,Pretty happy,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,,Yes,Yes,,Yes,Yes,Yes,Yes,No,,No,,,,,No,No,No,Yes,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,28JUN20:08:19:50,28JUN20:08:28:55,9,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Living with partner,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,Not Hotspot
2572,4.90020352,611127.31400,Don't Lean/Independent/None,Good,Good,Fair,Good,Good,Moderately,Often,Moderate,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Often,Rarely,Rarely,More or less satisfied,Stayed the same,Below average,Somewhat disagree,No children,Pretty happy,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,,,,,No,,,,,,,,No,No,No,No,No,Often,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,SKIPPED ON WEB,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,,,,,Both,,,,,Both,Both,,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUN20:17:09:14,22JUN20:17:17:56,9,Web Interview,English,Desktop,Male,18-29,25-34,No HS diploma,Never married,Not working - disabled,Midwest,West North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"Under $10,000",High school diploma or less,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",18 to 29,Not Hotspot
2573,0.48955751,61055.008270,Strong Democrat,Very good,Very good,Very good,Very good,Good,Completely,Sometimes,Mild,1,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Sometimes,Very often,Fairly often,Almost never,Sometimes,Sometimes,Sometimes,More or less satisfied,Worse,Average,Somewhat agree,No children,Pretty happy,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,No,,,Yes,,,,,,,No,No,Yes,No,Yes,Most of the time,Only a few,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,I decided,,,,,,I decided,,,Not sure,Yes,No,No,No,No,No,Agree,Strongly agree,Agree,Agree,23JUN20:08:10:37,23JUN20:16:55:04,37,Web Interview,English,Smartphone,Male,60+,55-64,BA or above,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A building with 2 or more apartments,"Have cellphone, but mostly use landline",1,0,0,0,0,1,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Not married,"White, non-Hispanic",60 to 64,Hotspot
2574,2.48795016,310283.90730,Lean Democrat,Very good,Good,Very good,Very good,Very good,Completely,Never,Severe,6,Yes,No,No,No,Yes,No,No,No,Yes,No,Almost never,Sometimes,Sometimes,Fairly often,Never,Never,Never,More or less satisfied,Worse,Below average,Somewhat disagree,No children,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Occasionally,Only a few,No,No,Yes,"Yes, I use paid leave",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,No,Strongly agree,Strongly agree,Strongly agree,Agree,23JUN20:07:30:24,23JUN20:07:40:05,10,Web Interview,English,Desktop,Female,45-59,55-64,HS graduate or equivalent,Divorced,Working - as a paid employee,West,Mountain,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Landline telephone only,1,0,0,0,0,1,"$30,000 to under $40,000",High school diploma or less,"Less than $50,000",Employed,Not married,Hispanic,40 to 59,Not Hotspot
2577,1.45716439,181729.79100,Moderate Republican,Very good,Very good,Very good,Very good,Very good,Moderately,Rarely,Mild,6,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Almost never,Almost never,Sometimes,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Better,Above average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,Rarely,Only a few,Yes,No,No,"No, I receive no pay",SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,Yes,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,,,,,Provider decided,,,,,Provider decided,,,Yes,No,No,No,Yes,No,Yes,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,27JUN20:09:16:05,27JUN20:09:38:59,23,Web Interview,English,Desktop,Male,60+,75+,BA or above,Married,Not working - disabled,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Not Hotspot
2578,0.28638726,35716.696000,Strong Democrat,Fair,Fair,Fair,Poor,Poor,A little,Often,Severe,7,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Fairly often,Sometimes,Almost never,Sometimes,Often,Often,Sometimes,Not at all satisfied,Worse,Far below average,Strongly disagree,About the same,Not too happy,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,,,,,Yes,Yes,Yes,,Yes,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,,,,Both,,,,,,I decided,I decided,,Yes,No,No,No,Yes,Yes,Yes,Agree,Agree,Agree,Neither agree nor disagree,22JUN20:19:17:30,22JUN20:19:31:13,14,Web Interview,English,Smartphone,Female,60+,55-64,Some college,Widowed,Not working - disabled,Northeast,New England,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",60 to 64,Not Hotspot
2581,2.43035959,303101.51810,Strong Democrat,Fair,Fair,Fair,Fair,Good,A little,Often,Moderate,6,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Sometimes,SKIPPED ON WEB,Sometimes,Sometimes,Rarely,Sometimes,Often,Not at all satisfied,Worse,Below average,Somewhat disagree,About the same,Not too happy,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,No,No,Yes,No,No,Often,Only a few,No,Yes,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,Provider decided,,I decided,,,,,,,Yes,No,No,No,Yes,No,Yes,Strongly agree,Disagree,Strongly agree,Disagree,26JUN20:22:57:35,26JUN20:23:15:54,18,Web Interview,English,Desktop,Female,60+,65-74,No HS diploma,Married,Not working - retired,West,Pacific,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,3,0,0,0,0,3,"$40,000 to under $50,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,Hispanic,65 or older,Hotspot
2586,1.34928243,168275.32690,Lean Republican,Very good,Very good,Good,Good,Very good,Completely,Sometimes,Mild,0 - No pain,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Almost never,Fairly often,Fairly often,Almost never,Rarely,Sometimes,Never,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,About the same,Pretty happy,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,,,,,No,No,No,No,Yes,,,,,No,Yes,No,No,Yes,No,No,Often,Some,No,No,No,"No, I receive no pay",Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Agree,22JUN20:15:24:54,22JUN20:15:38:03,13,Web Interview,English,Smartphone,Female,30-44,35-44,BA or above,Married,Not working - other,West,Mountain,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",4,0,0,1,1,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",40 to 59,Not Hotspot
