CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
354,1,171359,Lean Democrat,Good,Good,Good,Good,Good,Completely,Never,None,4,No,No,No,No,Yes,No,No,No,No,No,Sometimes,Very often,Sometimes,Almost never,Never,Never,Never,More or less satisfied,Stayed the same,Above average,Neither agree nor disagree,Much better,Pretty happy,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,No,,,,,,,No,,,,,,No,No,No,No,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,22JUL20:15:16:13,22JUL20:15:30:09,14,Web Interview,English,Desktop,Male,60+,55-64,HS graduate or equivalent,Widowed,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,2,0,1,"$75,000 to under $100,000",High school diploma or less,"$50,000 to under $100,000",Employed,Not married,"African American, non-Hispanic",60 to 64,0
856,2,256102,Don't Lean/Independent/None,Excellent,Excellent,Excellent,Excellent,Excellent,Completely,Never,None,0 - No pain,Yes,SKIPPED ON WEB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Satisfied,Better,Average,Neither agree nor disagree,About the same,Very happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Never,None,Yes,Yes,Yes,"No, I receive no pay",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,26JUL20:09:21:08,26JUL20:09:28:03,7,Web Interview,English,Smartphone,Female,30-44,35-44,No HS diploma,Living with partner,Not working - looking for work,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,4,0,0,0,1,3,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"African American, non-Hispanic",40 to 59,0
2765,1,63938,Strong Republican,Good,Good,Good,Good,Good,Mostly,Rarely,Mild,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Not at all satisfied,Worse,Average,Neither agree nor disagree,Somewhat better,Pretty happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Often,None,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,No,Agree,Strongly agree,Agree,Agree,22JUL20:16:50:19,22JUL20:17:01:41,12,Web Interview,English,Desktop,Male,45-59,55-64,BA or above,Married,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,Cellphone only,5,0,0,0,0,5,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
2501,1,72151,Moderate Republican,Good,Fair,Good,Good,Fair,A little,Sometimes,Moderate,6,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,Somewhat better,Pretty happy,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Often,Some,Yes,No,No,"No, I receive no pay",No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,,,Provider decided,Provider decided,Provider decided,,Provider decided,Provider decided,Provider decided,Provider decided,Provider decided,Yes,No,No,No,Yes,No,No,Strongly agree,Strongly agree,Agree,Disagree,23JUL20:16:11:31,23JUL20:16:33:12,22,Web Interview,English,Smartphone,Male,45-59,55-64,Some college,Married,Not working - disabled,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
1217,1,117472,Strong Democrat,Very good,Very good,Good,Fair,Good,Completely,Always,Moderate,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fairly often,Fairly often,Sometimes,Fairly often,Rarely,Often,Sometimes,More or less satisfied,Stayed the same,Above average,Somewhat agree,Somewhat better,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,SKIPPED ON WEB,Yes,No,No,Often,Some,Yes,Yes,Yes,"Yes, I use paid leave",Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,Strongly agree,Agree,Agree,Agree,22JUL20:10:53:48,22JUL20:11:04:10,11,Web Interview,English,Desktop,Female,30-44,35-44,BA or above,Living with partner,Working - as a paid employee,South,West South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
1582,0,48500,Moderate Democrat,Fair,Very good,Fair,Poor,Fair,Completely,Often,Moderate,4,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Fairly often,Sometimes,Sometimes,Very often,Often,Sometimes,Not at all satisfied,Worse,Below average,Somewhat agree,About the same,Not too happy,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,,,,,No,Yes,No,Yes,Yes,,,,No,Yes,,No,No,No,No,No,Often,Some,No,No,No,"Yes, I receive partial pay",Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,Provider decided,,,,,,,,Yes,No,No,No,No,No,No,Strongly agree,Agree,Agree,Agree,22JUL20:16:56:45,22JUL20:17:16:22,20,Web Interview,English,Smartphone,Male,45-59,55-64,Some college,Divorced,Working - as a paid employee,South,West South Central,Metro Area,Non-internet household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Not married,Other,40 to 59,0
1136,1,119985,Don't Lean/Independent/None,Excellent,Very good,Very good,Very good,Very good,Moderately,Never,None,0 - No pain,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Never,Fairly often,Fairly often,Sometimes,Sometimes,Never,Never,Satisfied,Better,Far below average,Neither agree nor disagree,About the same,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,Occasionally,Some,Yes,No,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,SKIPPED ON WEB,23JUL20:16:41:30,23JUL20:16:47:25,6,Web Interview,English,Smartphone,Female,30-44,25-34,No HS diploma,Married,Working - as a paid employee,South,West South Central,Non-Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Landline telephone only,4,0,0,1,0,3,"Under $10,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,Other,30 to 39,0
3074,1,142987,Don't Lean/Independent/None,Good,Good,Very good,Poor,Very good,Mostly,Often,Mild,0 - No pain,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fairly often,Fairly often,Fairly often,Sometimes,Very often,Sometimes,Often,More or less satisfied,Better,Above average,Strongly agree,Somewhat better,Pretty happy,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,,,,No,Yes,,,No,,,,,,No,No,No,No,Yes,No,No,Occasionally,None,No,Yes,Yes,"No, I receive no pay",Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Agree,Agree,Agree,Agree,23JUL20:07:09:08,23JUL20:07:20:11,11,Web Interview,English,Smartphone,Female,30-44,25-34,HS graduate or equivalent,Living with partner,Working - as a paid employee,South,West South Central,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,1,3,0,2,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,Hispanic,30 to 39,0
183,1,101380,Lean Republican,Good,Good,Good,Good,Good,Mostly,Sometimes,Moderate,4,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Sometimes,Very often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,More or less satisfied,Worse,Below average,Somewhat agree,Much worse,Not too happy,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,,Yes,,,Yes,Yes,,Yes,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Occasionally,None,No,Yes,Yes,"Yes, I receive partial pay",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,22JUL20:13:17:40,22JUL20:13:22:25,5,Web Interview,English,Smartphone,Male,30-44,25-34,Some college,Never married,Working - as a paid employee,West,Pacific,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,No telephone service,2,0,0,0,0,2,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Not married,Other,30 to 39,0
998,0,58486,Moderate Democrat,Very good,Very good,Good,Very good,Very good,Completely,Sometimes,Mild,0 - No pain,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Sometimes,Very often,Fairly often,Fairly often,Rarely,Sometimes,Often,Satisfied,Better,Above average,Somewhat agree,Somewhat better,Very happy,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,,,,,No,No,No,No,No,,No,,,No,No,No,No,Yes,No,No,Rarely,Some,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,22JUL20:13:50:44,22JUL20:13:59:50,9,Web Interview,English,Desktop,Female,30-44,25-34,BA or above,Married,Working - as a paid employee,West,Pacific,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,4,0,0,0,0,1,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
1914,1,71083,Don't Lean/Independent/None,Very good,Very good,Very good,Very good,Very good,Completely,Sometimes,Moderate,1,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Very often,Fairly often,Sometimes,Almost never,Sometimes,Sometimes,Sometimes,More or less satisfied,Better,Far above average,Strongly agree,About the same,Pretty happy,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,,,,,,Yes,Yes,Yes,Yes,,Yes,,,Yes,,No,No,Yes,No,No,Often,None,No,No,Yes,"No, I receive no pay",Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,No,No,No,No,Agree,Agree,Agree,Neither agree nor disagree,29JUL20:08:49:13,30JUL20:14:18:30,23,Web Interview,English,Desktop,Male,30-44,35-44,BA or above,Married,Working - self-employed,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,2,2,0,3,"$150,000 or more",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,0
845,1,101899,Lean Republican,Good,Fair,Good,Good,Very good,Completely,Rarely,Mild,2,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Fairly often,Sometimes,Sometimes,Very often,Never,Sometimes,Sometimes,Not at all satisfied,Worse,Below average,Somewhat disagree,About the same,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,,,Yes,No,Yes,Yes,No,,Yes,No,No,,,,,Yes,Yes,Yes,No,No,Rarely,Only a few,No,No,Yes,"No, I receive no pay",Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,Both,,Both,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Agree,Neither agree nor disagree,Agree,23JUL20:07:47:38,23JUL20:07:59:08,12,Web Interview,English,Smartphone,Male,30-44,25-34,BA or above,Married,Working - self-employed,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,1,1,0,4,"$20,000 to under $30,000",Bachelors degree or more,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
80,1,74244,Moderate Republican,Very good,Good,Excellent,Very good,Good,Mostly,Never,Mild,4,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Almost never,Very often,Very often,Almost never,Never,Rarely,Rarely,More or less satisfied,Stayed the same,Average,Somewhat agree,Somewhat worse,Very happy,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,No,,,,,,,,,,No,No,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,Provider decided,,,Yes,Yes,No,No,No,No,No,Disagree,Strongly agree,Neither agree nor disagree,Agree,24JUL20:06:47:46,24JUL20:07:06:33,19,Web Interview,English,Desktop,Female,60+,65-74,Some college,Living with partner,Not working - retired,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",3,0,0,0,0,3,"$40,000 to under $50,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,0
721,0,39623,Lean Republican,Excellent,Excellent,Excellent,Excellent,Excellent,Completely,Rarely,Mild,0 - No pain,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Almost never,Very often,Fairly often,Never,Never,Rarely,Rarely,More or less satisfied,Stayed the same,Above average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,,,,,,,,,No,,,,No,,,No,Yes,Yes,No,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Disagree,Agree,Neither agree nor disagree,Strongly agree,04AUG20:11:38:35,04AUG20:11:49:38,11,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Married,Working - self-employed,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,2,2,0,2,"$100,000 to under $150,000",Some college,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
923,0,25673,Don't Lean/Independent/None,Excellent,Very good,Good,Excellent,Excellent,Completely,Always,Mild,1,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,More or less satisfied,Stayed the same,Average,Somewhat agree,About the same,Very happy,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,,,Yes,,Yes,Yes,,,Yes,No,Yes,,,Yes,Yes,No,No,Yes,Yes,No,Occasionally,Only a few,No,No,No,"No, I receive no pay",Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No,Strongly agree,Disagree,Strongly agree,Disagree,22JUL20:15:10:56,22JUL20:15:19:36,9,Web Interview,English,Smartphone,Female,30-44,25-34,BA or above,Married,Working - self-employed,West,Pacific,Metro Area,Internet Household,Occupied without payment of cash rent,A one-family house detached from any other house,Cellphone only,6,0,2,4,0,3,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
204,0,29046,Lean Democrat,Good,Good,Very good,Good,Very good,Completely,Never,Mild,6,No,No,Yes,No,Yes,Yes,No,No,No,No,Almost never,Very often,Almost never,Sometimes,Sometimes,Sometimes,Rarely,More or less satisfied,Stayed the same,Average,Somewhat agree,About the same,Pretty happy,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,,,,,No,Yes,No,,Yes,,No,,,,,No,No,No,No,No,Rarely,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Agree,Strongly disagree,Neither agree nor disagree,24JUL20:15:18:38,24JUL20:15:26:41,8,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Married,Not working - looking for work,West,Pacific,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,4,0,2,0,0,2,"$30,000 to under $40,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
802,1,76383,Lean Republican,Very good,Very good,Very good,Good,Very good,Completely,Never,Mild,1,No,No,No,No,No,Yes,No,No,No,No,Never,Very often,Very often,Never,Sometimes,Rarely,Never,Satisfied,Better,Average,Strongly agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Occasionally,Some,Yes,Yes,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,SKIPPED ON WEB,Yes,Yes,No,No,No,SKIPPED ON WEB,No,SKIPPED ON WEB,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,22JUL20:22:32:51,22JUL20:22:44:10,12,Web Interview,English,Desktop,Male,60+,75+,Some college,Widowed,Not working - retired,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",1,0,0,0,0,1,"$10,000 to under $20,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",65 or older,0
830,1,119043,Don't Lean/Independent/None,Poor,Fair,Poor,Good,Fair,Completely,Always,Very severe,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fairly often,Fairly often,Fairly often,Fairly often,Sometimes,Sometimes,Sometimes,Not at all satisfied,Worse,Below average,Neither agree nor disagree,Much better,Not too happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,No,,,,,Yes,Yes,No,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,Both,,,,Yes,Yes,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,27JUL20:19:38:06,27JUL20:20:11:53,34,Web Interview,English,Smartphone,Female,30-44,25-34,No HS diploma,Married,Not working - disabled,West,Pacific,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A mobile home or trailer,Cellphone only,4,0,0,2,0,2,"$75,000 to under $100,000",High school diploma or less,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
3521,8,937813,Strong Democrat,Fair,Fair,Fair,Poor,Poor,A little,Always,Very severe,5,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Very often,Almost never,Almost never,Very often,Sometimes,Sometimes,Sometimes,Not at all satisfied,Stayed the same,Far below average,Somewhat agree,No children,Not too happy,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,Yes,Yes,Yes,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,22JUL20:13:35:24,22JUL20:13:42:47,8,Web Interview,English,Smartphone,Female,18-29,18-24,No HS diploma,Living with partner,Not working - disabled,West,Pacific,Metro Area,Internet Household,Occupied without payment of cash rent,A one-family house detached from any other house,Cellphone only,5,0,0,0,1,4,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,Hispanic,18 to 29,0
